,n_ele,n_muon,n_jets,n_bjets,n_photons,met,met_phi,energy1,trans_momentum1,pseudo_rapidity1,phi1,energy2,trans_momentum2,pseudo_rapidity2,phi2,energy3,trans_momentum3,pseudo_rapidity3,phi3,energy4,trans_momentum4,pseudo_rapidity4,phi4,energy5,trans_momentum5,pseudo_rapidity5,phi5,energy6,trans_momentum6,pseudo_rapidity6,phi6,energy7,trans_momentum7,pseudo_rapidity7,phi7,energy8,trans_momentum8,pseudo_rapidity8,phi8
339,2,0,2,0,0,11.743846691600245,0.281078,12.143505513261344,12.132792023335758,0.1136,-2.02275,12.104504928111044,12.098582085159173,-0.10892,1.68923,11.650153765601537,10.923994145200616,-1.34606,-2.04512,10.474082844514559,10.378938816438792,-0.443174,-1.07251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,2,0,2,0,0,12.912168133764034,-0.379163,13.038174921312509,12.850664884253744,0.630754,2.49517,12.418551530914655,11.849754780688254,1.16761,-2.46025,11.70626938504592,11.571779107763938,0.530333,0.704734,11.057980680033404,11.041480797928088,0.18216,-1.95067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,1,1,2,0,0,12.17704540198627,-0.931341,13.571391041261894,12.35056685132412,1.88959,2.3925,12.827251102573028,11.1708590098467,-2.33975,0.723579,11.151115932995362,10.668799568581957,1.06268,-1.4586,11.149897526284777,10.504357698652024,1.26153,2.9087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,1,1,1,0,0,11.308625748123886,2.34552,11.336659535796628,10.93591374133169,-0.950611,-1.44842,10.864428462078148,10.844492360184953,-0.200345,-0.132751,10.634900663666418,10.604781458231843,-0.246658,-2.8452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,1,1,1,0,0,12.320828882828362,0.374899,12.144282344573723,12.138371796165913,-0.108825,-2.96158,11.122921219382635,10.93411895748489,-0.634,-0.0163608,11.029022485749183,10.880318196756619,0.527874,-2.22518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,0,2,1,0,0,11.544879454711081,2.63103,12.810839330466978,11.96683782131602,1.48734,0.465839,11.48831509899751,11.474090037584853,0.0360385,-0.567598,11.302343930097335,10.721009329935178,1.18514,-0.952198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,1,1,3,0,0,11.164341982399664,-0.500609,12.968741224548747,11.984265700559593,1.64074,-0.080162,11.56085811872553,10.551451680470564,1.66208,1.02647,11.48365935988869,11.159718785357821,0.80944,2.8406,10.346315880493767,10.282427286238228,-0.316456,-2.3547,10.303913317791586,9.736665259189097,1.1681,-1.63658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,0,2,1,0,1,11.278484588513235,-1.83905,12.27092361784979,11.517853303206525,1.3855,0.210341,10.893589926948435,10.82306487764109,-0.350068,1.37828,10.564343952397511,10.171394122323854,-0.945541,-2.68433,10.145747221042567,9.852183731777385,0.804226,0.837018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,1,1,1,0,0,12.368595325020918,1.07417,13.499536001151917,12.22691884576171,1.94288,-2.61091,12.792911639311608,11.592503449291979,1.87008,-1.06361,12.499532991558096,11.252723660699413,1.91863,1.96218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,0,2,1,0,0,11.63814742972361,-1.1403,12.261545194653998,11.961967170194937,0.81321,-2.66935,12.080577447451967,10.837736073784061,-1.91449,0.835571,11.625771891151848,11.605203780588457,-0.089863,2.01967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,0,2,2,0,0,12.218806228254815,2.4751,13.143811708610198,12.130319474625006,1.66955,-0.764667,11.622801769090076,11.214666318636226,0.965998,0.280591,11.601906567442962,10.447580626978247,1.81769,0.183962,11.092461433284269,11.091434628096591,-0.045311,-2.80841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,0,2,2,0,0,11.107388854305817,1.26701,13.332029312301463,10.436031614319258,3.58832,-1.43299,11.585441456308965,9.963189395782171,-2.30551,-1.9024,10.780059847413037,10.76879652043946,-0.15035,1.30268,10.716921298970496,10.654891848697687,0.327011,-2.5442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,1,1,2,0,0,11.159987814356926,-0.544338,12.32311318338105,11.214365778537804,-1.77349,1.83645,11.614624284795063,11.29228378137334,-0.846674,-0.0471578,10.98643613673763,10.967596384282,-0.179889,-2.71021,10.807270385767072,10.326677968406809,-1.05655,-1.50725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,1,1,2,0,0,10.969144393555101,-1.08113,11.998537890664737,10.559555724854652,2.11706,0.3609,11.139185742404903,11.112388195098362,-0.232535,1.93713,11.00930713945359,10.990224608916437,0.0206086,-2.69319,11.00729797413802,11.006452023371663,-0.041125,0.892959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,1,1,3,0,0,12.581002941921131,2.85892,13.808776937945007,12.41315998296936,-2.07232,0.192721,13.304116439302344,11.355248909877167,-2.63646,-2.39762,12.81233207782178,12.263482694374046,1.13882,-0.873857,11.764734215498203,11.519632919617186,0.729068,1.77465,11.422781915117262,10.672405251025781,1.38244,2.00479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,0,2,1,0,0,11.382976220214843,1.17464,13.188377684034595,11.394283810806451,-2.48023,-1.82818,12.103535917007875,10.945594743318702,-1.82545,0.114798,10.577609903237027,10.541135236609172,-0.271719,-1.03523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,2,0,1,0,0,11.082899185632899,2.61678,12.606485010001686,11.234682701733188,-2.04846,-1.29961,11.502417448639418,11.344786064291918,-0.574845,0.544005,9.809105441942316,9.805317788013884,-0.0871523,2.99127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,1,1,1,0,0,11.896962625664772,1.19895,11.653652159213914,11.610750661285666,0.247321,-1.88768,11.34126487755517,11.337239046877215,-0.0897812,1.96401,11.167711732560244,10.996257809720605,0.602454,-2.4292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,1,1,2,0,0,12.18331054330496,-1.01687,12.262646722011631,12.249711469059935,-0.161193,2.04869,11.636204481130399,10.464550863732638,-1.83876,2.21687,11.462137306138123,11.416027925977657,-0.306014,-1.69531,10.960570999704284,10.9329783900227,-0.100403,-0.769117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,2,0,1,0,0,12.013961324991463,2.62545,13.956575998242878,11.944519551974583,2.70039,-0.321878,10.912308239332253,10.607426294174273,0.821092,-0.881881,10.558086193983197,10.425080994703448,-0.52727,-3.08702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,0,2,2,0,0,11.49890463084789,-2.09526,11.986659627117131,10.74832095005644,-1.90848,-0.109776,11.554412838077047,11.469875991459622,0.416994,-2.15108,11.437151798625564,11.300266755098294,-0.525528,1.70183,10.584923928518,10.429945354646783,-0.571218,0.692655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,1,1,1,0,0,11.269781991898567,-0.0848739,12.298578898001765,10.937440423870127,2.03743,-2.84317,11.74119187202318,10.933519384662551,1.44311,2.93605,11.080823217404165,9.90862433664128,-1.84046,-3.07697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,0,2,5,0,0,12.401084176265625,-0.00287693,13.408062485080366,11.156464783789877,-2.94192,2.60544,13.357106591744618,10.101477384966797,3.94837,1.47835,13.016662803933398,10.41528969934825,3.29306,0.463014,12.902170468659646,12.027806852994049,1.51449,-2.84393,11.954407441448915,11.037713093750435,-1.56384,-2.76499,11.813037464800539,11.682811689183545,0.521487,0.814921,11.298238555253187,11.192082256322733,-0.468965,-2.05485,0.0,0.0,0.0,0.0
362,2,0,1,0,0,12.585901946379689,3.03533,13.148036972089024,12.571701384341033,1.17821,-0.127139,11.366786935306472,11.258801952045713,-0.473131,0.341841,11.261157362366117,11.014265538103109,0.731937,-2.89266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,0,2,2,0,0,12.216255622586441,0.202041,12.802496898827878,11.819836470775519,-1.63783,-3.11801,11.740881418081303,10.193410861539874,-2.2291,-0.681822,11.265218948911002,11.24883360907565,-0.181517,1.56922,11.030204512275668,11.01318484160772,0.0187851,-2.67961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,1,1,1,0,0,11.526236479029901,1.83374,13.914604479471873,11.603926373186455,3.00128,-0.831925,12.063333275011757,10.87630038473461,1.85605,-3.04392,10.685778210543292,10.62372933664382,-0.355922,0.405899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,0,2,1,0,0,10.882330459067248,1.11573,12.744774102741802,12.120917726074582,1.23595,0.49416,12.68402274280072,12.199782906527888,1.06512,-2.38444,11.0338407269883,10.991929969587092,-0.01487,-1.89531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,1,1,1,0,0,11.703711100176312,-0.514544,11.417456972635136,10.981424232971058,1.00295,-1.101,11.394121658504547,11.373397845139397,0.0471498,2.51041,11.258249966042856,10.486881249133521,1.40619,2.68183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,1,1,2,0,0,11.825880469399387,-2.97995,12.51648687354627,11.354528616247327,1.82804,-0.824673,12.159028206695183,11.461913183726365,-1.32154,1.30618,11.653669533597125,10.946386265435825,1.31879,0.114343,11.471789879618841,11.241257151764286,-0.705382,-1.28116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,0,2,1,1,0,11.163974896793022,-1.71417,12.63187291884959,10.769564407242298,-2.54884,-0.444106,12.297470637241844,11.78532383439027,1.10027,-3.12315,12.224433056862106,12.071672304050352,-0.566918,0.137312,11.885033700624255,11.516299765609178,-0.908825,2.00355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,2,1,1,0,0,12.130416552578678,2.57626,14.023483617060377,11.368554969508844,3.34675,-1.06616,11.523162883322708,11.103753494930737,0.981024,1.51227,11.447547124616532,11.41505791788801,-0.256293,-0.118114,10.033848925954828,10.033335293840214,0.0320579,-0.926546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,0,2,1,0,0,11.223245397855774,-2.95215,12.546718304155206,12.426340064738882,0.50057,1.35722,11.82452668023003,11.655526850569164,-0.597876,-2.02921,11.465830712777345,11.438260106736513,0.220717,0.289615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,2,0,1,0,0,11.412158825730037,0.29348,13.059455526001889,11.62692356902364,2.11021,-2.88941,10.501084274427095,10.497775262002829,-0.081413,1.20828,10.41050393032816,10.302428088506645,-0.473341,-1.40027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,1,1,1,0,0,11.259821293196346,0.543254,13.0602624163352,11.179633565710606,-2.56779,-2.21189,12.410807797161029,12.074088626533914,-0.867363,0.400817,10.925247594149818,10.30272665255001,1.23437,2.47642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,0,2,3,0,0,11.678236492930777,-1.49852,12.323824569591485,11.234629868065449,-1.75275,-0.69284,11.955294501994322,11.424384919398051,-1.12198,1.71782,11.232425539046659,9.86143563530426,-2.04762,0.499995,10.858233319891832,10.757668810746772,-0.415,2.69459,10.791444651342388,10.7741196119985,0.0202946,0.146712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,1,1,2,0,0,12.652929185998088,-1.84475,12.640465288711518,12.421038853319876,0.68693,1.90118,12.108013189928172,11.984178313616395,0.484492,0.540583,11.353463036082342,10.194200028672938,1.82498,-0.600561,11.30825890778672,11.130620576425551,0.613842,-1.45366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,0,2,5,0,0,13.285711063388558,1.11691,13.497574068053439,13.48278230388541,-0.0933454,-2.16946,12.459349591257777,10.588665563446396,2.55758,2.42057,11.951186847493476,11.90868361260825,0.200291,-0.192585,11.915987688462083,10.072217155810616,-2.52989,1.681,11.747562709995652,11.643058590018597,-0.465162,0.976226,10.840341406770497,10.762824790749232,-0.398843,-2.98915,10.300288568897496,10.161720216762621,0.479588,1.00147,0.0,0.0,0.0,0.0
376,0,2,2,0,0,10.821367021698581,-0.340379,12.967761262362192,10.412871137063137,-3.24647,-0.168841,12.13910450859838,11.393177500104239,1.3774,1.2641,11.485513157359891,10.797700350566261,-1.31079,-1.48009,11.222482250739178,10.99591743612796,-0.673501,-3.13733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,1,1,3,0,0,11.551569088562433,-0.479298,12.700226057133776,11.520089740154246,-1.8484,1.91892,12.105345822163692,10.499584039475977,-2.28739,-2.90504,11.424113923201267,11.362647775424218,-0.250026,-1.79197,11.093770071087967,11.074107275438728,-0.198952,-3.08622,10.945326647275218,10.884949730208778,-0.350999,1.29359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,1,1,1,0,0,11.54336737230529,2.88281,12.427310381932289,11.133332761029457,1.9655,-0.676301,10.747807411647415,10.577240372447722,0.600805,0.401012,10.483172038810268,10.165832586049476,-0.83939,-2.86193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,0,2,2,0,0,11.854385243102481,2.23992,12.203935363168533,11.50097736991436,1.32504,-0.571085,12.166988723020626,10.70484767671046,2.13997,-1.19702,12.078381309387334,11.02667537377028,1.71284,-1.82757,11.132339781270314,10.000478137849756,1.79794,0.880637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,1,1,1,0,0,11.82373551197028,0.725386,13.050355966756506,11.757196256090058,-1.96637,3.12938,12.039799619397726,11.52463662089824,1.10402,-1.17011,11.2072477716024,10.10852008497752,1.76287,1.53619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,0,2,1,0,0,11.613847143551201,-0.883304,12.76753815025565,11.60958019500709,-1.82519,2.09198,12.299986396235614,11.385038682943119,-1.56533,-1.29985,11.413948972447576,11.381729628524079,-0.255209,2.13903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,2,0,1,0,1,11.901427510399932,2.79951,12.138147061432216,12.125637777638536,-0.158529,-0.424403,11.8985143430736,11.107016758486852,1.42276,2.56638,10.282112326683961,10.268148027084447,0.16751,-1.27002,10.006229141798032,9.990467679037467,0.178008,-0.402641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,0,2,1,0,0,10.958971369364562,-0.764972,12.25370022940304,10.821931963577494,2.10973,2.13839,11.940758534540338,11.023070087221887,-1.56832,0.566494,11.091152605366739,11.078072739967473,-0.16208,-1.25645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,1,1,3,0,0,11.742544008206341,0.836154,12.830855328563462,10.585379125740053,2.93565,2.8656,12.249361993628572,12.188117410753133,0.353578,-2.04761,11.663807952928803,10.91256710644372,1.37589,1.48495,11.472351356390382,10.822135503983962,1.26299,0.412845,11.358002320202068,11.219969510015739,-0.537586,1.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,2,0,2,0,0,12.525118928328009,-1.76662,13.057080045630833,12.904488422628857,0.566582,1.58315,12.813299671682321,11.878450134318095,1.58701,-0.993641,12.406037637496723,10.80534664748729,-2.28315,1.57107,11.265113894513226,11.03219409876949,-0.692537,-1.8557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,1,1,1,0,0,12.847110409291568,3.04057,13.819163876462177,12.821766263685301,-1.65414,-0.161417,11.778016776892194,10.921605364831922,-1.50108,-1.98583,10.16305946046389,10.140482725653078,0.2133,1.45847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,1,1,2,0,0,11.984078433472485,1.95571,11.72089852406633,10.67955483555739,-1.69738,-1.87657,11.599497578831269,11.55742070485678,-0.276824,-0.711507,10.530799371424202,10.44948821674665,-0.408757,-1.88878,10.407318772389159,10.24854072454198,0.578537,2.07786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,0,2,2,0,0,11.269355967136768,0.297534,11.72002093186283,11.473882096090522,0.730725,-2.92077,11.253838623878526,10.48826413613005,1.39481,2.46307,11.183498750267427,11.112195627749575,0.382131,1.83603,10.973799813040742,10.963066177222837,0.0145595,-3.07095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,2,0,2,0,0,11.426225312272567,2.01247,12.367434405765772,11.264516668392849,1.7623,-2.4685,12.054784531316391,10.827932944605525,1.89777,1.19967,11.35538822387886,11.3535216783726,0.0141637,-0.22625,11.275920030145627,11.096186545594934,0.617666,-1.26097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,1,1,1,0,0,11.495565651573175,-1.95497,12.846177634852571,11.467667604862784,2.05435,1.27658,10.259447240740453,10.243065675181676,-0.181505,-0.500374,10.18437157048691,10.180952608577309,0.082652,-3.09187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,1,1,1,0,0,13.37882719147855,1.81215,14.051886178047202,13.402233516001486,1.26529,-1.35019,10.88890128076396,10.402312454834053,1.0681,1.11257,10.78748027396109,10.767749983129228,0.199288,2.14344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,0,2,1,0,1,11.342396896728152,-2.78431,13.256988671500412,11.561791816713503,-2.37981,-1.97292,13.16964001581891,12.170305561727556,-1.65674,1.42661,11.390476435475811,11.3677759858466,-0.198691,0.598639,10.828490225012304,10.051152962674381,-1.41291,-0.232532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,1,1,1,0,0,12.031356097212264,-1.61213,12.058135123997973,12.051866130810843,-0.0739849,1.81401,10.734340214578172,10.57437634288098,-0.580814,-0.925416,10.276945864509205,10.192164130303523,-0.41762,0.0415108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,0,2,1,0,1,12.894322855477412,3.02589,13.201115406356468,12.937153653869192,0.758125,-0.104477,12.61807301886326,12.55588761354617,0.356327,2.85405,12.344346524766614,11.639769547294895,-1.33013,0.123824,10.928085454414859,9.546455401949554,2.05862,-1.89906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,1,1,2,0,1,12.386592580377501,1.82618,12.740707565047792,12.351777761773903,0.937302,-1.50078,11.668877378744039,10.404314354273273,-1.93716,0.825827,11.327098170251823,10.239141597386867,1.74704,-0.133235,9.758247884779445,9.636875278036772,-0.502725,1.08055,9.429901514118365,9.410690106845085,0.196665,-1.29764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,1,1,2,0,0,12.054435470867213,0.697769,14.353032638940833,11.772223494880004,3.27242,-2.21178,13.05960247536532,12.947369308876581,-0.482688,0.492828,10.665005744601514,10.635994859607784,-0.242044,2.3001,10.57681205559889,10.534605062160262,0.240889,-2.30675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,2,0,1,0,0,11.680217982744423,-3.01938,13.233860028418004,11.515382444123404,-2.40332,-0.251029,11.285575579423098,10.855411802033336,-0.995246,1.48446,10.002409384284906,9.995273347166655,-0.119623,-0.691004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,0,2,2,0,0,11.709273193497275,-1.56653,12.447468603561468,11.26958685937044,-1.84643,-1.13117,12.1306592062403,11.908811506631398,0.679246,1.3036,11.949249500664376,11.771134956463303,-0.614711,2.88823,11.45413572123493,10.653135569668361,-1.42719,-2.30298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,1,1,1,0,0,11.484281104499336,-1.51705,11.557870149513324,11.072359465576415,1.05782,1.02659,11.074467013330139,10.756510422310146,0.840295,2.28154,10.522713666551333,10.520749413164369,0.0626429,-2.7813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,0,2,1,0,0,10.85082723796059,1.70841,14.323598437526272,12.977527182758863,2.02184,-3.07642,13.77995695274414,12.98521172525545,1.43247,-0.172359,11.551944234657377,10.860674516174885,1.30948,-1.49295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,1,1,1,0,0,11.692025170504236,2.42069,11.981872285990814,10.870672899335737,1.77488,-0.389726,11.418571927437737,11.176074156510364,0.724874,-0.909554,11.171326308125215,10.662132169327574,1.09657,1.20103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,0,2,1,0,0,12.20977079892358,0.549588,12.223362314067135,12.217388380428497,-0.0424043,-2.7526,11.962439355913073,11.197400690267967,1.39904,0.430303,11.53004803352695,10.734316252020754,-1.43358,2.7842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,0,2,1,0,0,11.872144170801601,-1.02347,11.909813898327533,11.88041175512061,0.163568,2.17644,11.854790278335424,10.902297921958713,1.60617,2.24073,11.133569526636997,11.056826318801509,-0.396798,1.42368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,1,1,2,0,0,11.287045673563137,1.65238,11.271410436775364,9.919178798498464,2.02822,-0.170434,11.16289553678695,10.909735983394047,0.741927,2.758,10.996034819419759,10.789543793942855,-0.657654,-1.47094,10.221781270853297,10.083982441988676,0.53711,-2.81751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,0,2,6,0,0,13.032031584840286,-2.29352,13.380891060828517,12.559236934324103,-1.45314,1.90657,12.942458897125979,12.32489514076122,-1.22273,-1.11934,12.755814128293832,12.6819775777842,0.367559,0.14957,12.7534596804073,11.819446465214837,1.5861,-1.07847,12.31129265131695,12.281602106889228,-0.178566,1.67178,11.207995499108893,10.157024509170132,1.70711,0.698747,10.987216295364318,10.5134514740496,1.05178,-1.04908,10.24879563781974,10.138286910246038,-0.398184,2.4466
406,1,1,1,0,0,11.456464102251337,-2.14957,12.124206192510275,11.969292791005511,0.558145,1.15317,11.55391384564754,10.785892594677765,-1.40241,2.29927,11.000475188837669,10.975389611258827,0.224926,-1.90607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,1,1,1,0,0,12.127656946892651,1.14595,13.167569985442407,11.723413269090534,-2.12309,-1.90698,11.350874661178633,11.033348153930161,-0.815896,-2.1348,10.801630606928901,10.58529568842608,-0.681727,1.97132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,0,2,1,0,0,11.464870080783854,-2.42611,12.253042105604328,11.774689549365688,-1.05764,2.41623,11.600972971658708,11.595085928614767,-0.0314254,0.778427,10.62754456403478,9.877697838349825,-1.38184,1.33431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
